record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_weight,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin
"T","4.1","20060803","CDFW","CDFW","08","0601060802","3",,,,,"1","3","1998","19991101","19991101","6FCSAFEA LKOR","6FCSAFEA FRFH","6FCSAFEA",,"H","E",,,,,"5000","26666",,,,,,,,,,,,,"LAKE OROVILLE","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDFW","08","0601060804","3",,,,,"1","3","1998","19991101","19991101","6FCSAFEA LKOR","6FCSAFEA FRFH","6FCSAFEA",,"H","E",,,,,"5000","25886",,,,,,,,,,,,,"LAKE OROVILLE","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601060812","3",,,,,"1","3","1998","19990318","19990322","6FCSAFEA LVOK",,"6FCSAFEA",,"W","E",,"0.35","35","N","5000","11198",,,"5000","229",,,,"0.02","2",,,,"FEATHER AT LIVE OAK","NA","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601060814","3",,,,,"1","3","1998","19990511","19990511","6FCSAFEA LVOK","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.89","61","N","5000","51144",,,"5000","1258",,,,"0.024","8",,,,"FEATHER AT LIVE OAK","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601060815","3",,,,,"1","3","1998","19990511","19990511","6FCSAFEA LVOK","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.89","61","N","5000","51043",,,"5000","1255",,,,"0.024","8",,,,"FEATHER AT LIVE OAK","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601060901","3",,,,,"1","1","1998","19990517","19990524","6FCSUCAR CROC","6FCSAFEA FRFH","6FCSAFEA","V","H","E",,"11.06","109","N","5000","51784",,,"5000","789",,,,"0.015","8",,,,"CROCKETT","FEATHER R HATCHERY","FEATHER RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601060902","3",,,,,"1","1","1998","19990517","19990524","6FCSUCAR CROC","6FCSAFEA FRFH","6FCSAFEA","V","H","E",,"11.06","109","N","5000","50473",,,"5000","769",,,,"0.015","7",,,,"CROCKETT","FEATHER R HATCHERY","FEATHER RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601060903","3",,,,,"1","1","1998","19990525","19990604","6FCSUCAR CROC","6FCSAFEA FRFH","6FCSAFEA","V","H","E",,"12.6","114","N","5000","51326",,,"5000","782",,,,"0.015","7",,,,"CROCKETT","FEATHER R HATCHERY","FEATHER RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601060904","3",,,,,"1","1","1998","19990525","19990604","6FCSUCAR CROC","6FCSAFEA FRFH","6FCSAFEA","V","H","E",,"12.6","114","N","5000","50713",,,"5000","772",,,,"0.015","7",,,,"CROCKETT","FEATHER R HATCHERY","FEATHER RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601060905","3",,,,,"1","1","1998","19990525","19990604","6FCSUCAR CROC","6FCSAFEA FRFH","6FCSAFEA","V","H","E",,"12.26","113","N","5000","51333",,,"5000","782",,,,"0.015","5",,,,"CROCKETT","FEATHER R HATCHERY","FEATHER RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601060906","3",,,,,"1","1","1998","19990525","19990604","6FCSUCAR CROC","6FCSAFEA FRFH","6FCSAFEA","V","H","E",,"12.26","113","N","5000","53958",,,"5000","822",,,,"0.015","5",,,,"CROCKETT","FEATHER R HATCHERY","FEATHER RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601060907","3",,,,,"1","3","1998","19990322","19990322","6FCSASBF VERO","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.62","52","N","5000","53987",,,,,,,,,"37",,,,"SAC R AT VERONA","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601060908","3",,,,,"1","3","1998","19990322","19990322","6FCSASBF VERO","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.62","52","N","5000","50989",,,,,,,,,"37",,,,"SAC R AT VERONA","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601060909","3",,,,,"1","3","1998","19990322","19990322","6FCSASBF VERO","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.62","52","N","5000","50804",,,"5000","307",,,,"0.006","11",,,,"SAC R AT VERONA","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601060910","3",,,,,"1","3","1998","19990322","19990322","6FCSASBF VERO","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.62","52","N","5000","51202",,,"5000","309",,,,"0.006","11",,,,"SAC R AT VERONA","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601060912","3",,,,,"1","3","1999","20000228","20000228","6FCSJMOK LTHS","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"2.12","63","W","5000","27514",,,"5000","705",,,,"0.025","19",,,"FISH HAD IHN DISEASE","MOK R LIGHTHOUSE MARINA","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","CDFW","08","0601060914","3",,,,,"1","3","1999","20000428","20000428","6FCSJSTO DURH","6FCSJMER MRFF","6FCSJMER","G","H","E",,"4.93","77","N","5000","23698",,,"5000","1318",,,,"0.0527","20","198",,,"SAN JOAQUIN DURHAM FERRY","MERCED R FISH FACIL","MERCED RIVER","CA","SJOA","SJR","C"
"T","4.1","20060803","CDFW","CDFW","08","0601060915","3",,,,,"1","3","1999","20000428","20000428","6FCSJSTO DURH","6FCSJMER MRFF","6FCSJMER","G","H","E",,"4.93","77","N","5000","26805",,,"5000","1491",,,,"0.0527","20","198",,,"SAN JOAQUIN DURHAM FERRY","MERCED R FISH FACIL","MERCED RIVER","CA","SJOA","SJR","C"
"T","4.1","20060803","CDFW","CDFW","08","0601061001","3",,,,,"1","3","1999","20000501","20000501","6FCSJOLB JRPT","6FCSJMER MRFF","6FCSJMER","G","H","E",,"6.23","78","N","5000","25572",,,"5000","488",,,,"0.0187","23","105",,,"SAN JOAQ RIV JERSEY PT","MERCED R FISH FACIL","MERCED RIVER","CA","SJOA","SJR","C"
"T","4.1","20060803","CDFW","CDFW","08","0601061002","3",,,,,"1","3","1999","20000501","20000501","6FCSJOLB JRPT","6FCSJMER MRFF","6FCSJMER","G","H","E",,"5.87","76","N","5000","24661",,,"5000","1578",,,,"0.0601","22",,,,"SAN JOAQ RIV JERSEY PT","MERCED R FISH FACIL","MERCED RIVER","CA","SJOA","SJR","C"
"T","4.1","20060803","CDFW","USFWS","08","0601061006","3",,,,,"1","3","1999","20000215","20000215","6FCSASBF ISLE","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"0.99","49","N","5000","26436",,,"5000","1101",,,,"0.04","12",,,,"SAC R AT ISLETON","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","USFWS","08","0601061007","3",,,,,"1","3","1999","20000222","20000222","6FCSASBF YLBY","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.56","57","N","5000","27250",,,"5000","415",,,,"0.015","14",,,"COMBINED WITH 0601061008","YOLO BYPASS","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","USFWS","08","0601061008","3",,,,,"1","3","1999","20000222","20000222","6FCSASBF YLBY","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.56","57","N","5000","27302",,,"5000","416",,,,"0.015","14",,,"COMBINED WITH 0601061007","YOLO BYPASS","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061013","3",,,,,"1","3","1999","20000123","20000128","6FCSAFEA THRM",,"6FCSAFEA",,"W","E",,"0.36","35","N","5000","12489",,,"5000","255",,,,"0.02","1",,,,"FEATHER THERMALITO BYPASS","NA","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061014","3",,,,,"1","3","1999","20000128","20000130","6FCSAFEA THRM",,"6FCSAFEA",,"W","E",,"0.36","35","N","5000","12503",,,"5000","255",,,,"0.02","1",,,,"FEATHER THERMALITO BYPASS","NA","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061104","3",,,,,"1","3","1999","20000204","20000204","6FCSASBF YLBY","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.51","56","N","5000","100901",,,"5000","4810",,,,"0.0455","3",,,,"YOLO BYPASS","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061105","3",,,,,"1","3","1999","20000322","20000322","6FCSASBF VERO","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"2.27","64","N","5000","101115",,,"5000","3127",,,,"0.03","46",,,,"SAC R AT VERONA","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061106","3",,,,,"1","1","1999","20000518","20000602","6MOSFSPB","6FCSAFEA FRFH","6FCSAFEA","V","H","E",,"11.63","111","W","5000","189536",,,"5000","1914",,,,"0.01","90",,,"FISH HAD IHN DISEASE","SAN PABLO BAY","FEATHER R HATCHERY","FEATHER RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061107","3",,,,,"1","3","1999","20000222","20000222","6FCSASBF YLEL","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.53","56","N","5000","52886",,,,,,,,"0","15",,,,"YOLO BYPASS ELKHORN","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","USFWS","08","0601061109","3",,,,,"1","3","1999","20000427","20000427","6FCSJMOK GESL","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"4.2","79","N","5000","19471",,,"5000","177",,,,"0.009","75",,,,"MOK R GEORGIANNA SLOUGH","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061110","3",,,,,"1","3","1999","20000427","20000427","6FCSJMOK GESL","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"4.2","79","W","5000","19665",,,"5000","179",,,,"0.009","75",,,"FISH HAD IHN DISEASE","MOK R GEORGIANNA SLOUGH","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061112","3",,,,,"1","3","1999","20000219","20000307","6FCSAFEA THRM",,"6FCSAFEA",,"W","E",,"0.36","35","N","5000","10681",,,"5000","218",,,,"0.02","1",,,,"FEATHER THERMALITO BYPASS","NA","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061113","3",,,,,"1","3","2000","20010105","20010109","6FCSAFEA THRM",,"6FCSAFEA","G","W","E",,"0.35","35","N","5000","12929",,,"5000","264",,,,"0.02","1","100",,,"FEATHER THERMALITO BYPASS","NA","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061115","3",,,,,"1","3","2000","20010110","20010116","6FCSAFEA THRM",,"6FCSAFEA","G","W","E",,"0.35","35","N","5000","12243",,,"5000","250",,,,"0.02","1","50",,,"FEATHER THERMALITO BYPASS","NA","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061206","3",,,,,"1","3","2000","20010226","20010226","6FCSAFEA LVOK","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"2.02","62","N","5000","26077",,,"5000","641",,,,"0.024","5","304",,,"FEATHER AT LIVE OAK","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061208","3",,,,,"1","3","2000","20010226","20010226","6FCSAFEA LVOK","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"2.02","62","N","5000","26280",,,"5000","646",,,,"0.024","5","304",,,"FEATHER AT LIVE OAK","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061209","3",,,,,"1","3","2000","20010226","20010226","6FCSAFEA LVOK","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"2.02","62","N","5000","25947",,,"5000","638",,,,"0.024","5","302",,,"FEATHER AT LIVE OAK","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061210","3",,,,,"1","3","2000","20010226","20010226","6FCSAFEA LVOK","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"2.02","62","N","5000","27042",,,"5000","665",,,,"0.024","5","302",,,"FEATHER AT LIVE OAK","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061211","3",,,,,"1","3","2000","20010226","20010226","6FCSAFEA LVOK","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"2.02","62","N","5000","25574",,,"5000","629",,,,"0.024","5","302",,,"FEATHER AT LIVE OAK","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061212","3",,,,,"1","3","2000","20010226","20010226","6FCSAFEA LVOK","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"2.02","62","N","5000","25464",,,"5000","626",,,,"0.024","5","302",,,"FEATHER AT LIVE OAK","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601061213","3",,,,,"1","3","2000","20010226","20010226","6FCSAFEA LVOK","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"2.02","62","N","5000","26921",,,"5000","662",,,,"0.024","5","302",,,"FEATHER AT LIVE OAK","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDFW","08","060107","0",,,,,"1","1","1975","197612","197612","6FCSAFEA FRFH","6FCSAFEA FRFH","6FCSAFEA","Y","H","E",,"75.6",,"N","5000","90825",,,"5000","1854",,,,"0.02",,,,,"FEATHER R HATCHERY","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","USFWS","08","0601070002","15",,,,,"1","3","2000","20010302","20010302","6FCSJMOK LTHS","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"2.41","66","N","5000","23271",,,"5000","1860",,,,"0.074","2","205",,,"MOK R LIGHTHOUSE MARINA","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","CDWR","08","0601070005","15",,,,,"1","3","2001","20020205","20020205","6FCSASBF YLBY","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"2.06","59","N","5000","25744",,,"5000","270",,,,"0.0104","1","200",,,"YOLO BYPASS","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601070006","15",,,,,"1","3","2001","20020205","20020205","6FCSASBF ELKH","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.57","54","N","5000","26380",,,"5000","561",,,,"0.0208","1","100",,,"SAC R ELKHORN BOAT RAMP","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601070007","15",,,,,"1","3","2001","20020205","20020205","6FCSASBF ELKH","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.57","54","N","5000","24566",,,"5000","523",,,,"0.0208","1","100",,,"SAC R ELKHORN BOAT RAMP","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601070102","15",,,,,"1","3","2000","20010203","20010208","6FCSAFEA THRM",,"6FCSAFEA","G","W","E",,"0.35","35","N","5000","9399",,,"5000","192",,,,"0.02","1","100",,,"FEATHER THERMALITO BYPASS","NA","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDWR","08","0601070202","15",,,,,"1","3","2000","20010215","20010215","6FCSASBF YLBY","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.74","59","N","5000","9448",,,"5000","373",,,,"0.038","3","188",,,"YOLO BYPASS","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601070203","15",,,,,"1","3","2000","20010215","20010215","6FCSASBF YLBY","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.74","59","N","5000","9526",,,"5000","376",,,,"0.038","3","188",,,"YOLO BYPASS","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601070207","15",,,,,"1","3","2000","20010215","20010215","6FCSASBF ELKH","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.74","59","N","5000","9508",,,"5000","421",,,,"0.0424","2","378",,,"SAC R ELKHORN BOAT RAMP","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601070305","15",,,,,"1","3","2000","20010227","20010227","6FCSASBF YLEL","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.74","59","N","5000","10179",,,"5000","315",,,,"0.03","11","201",,,"YOLO BYPASS ELKHORN","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601070307","15",,,,,"1","3","2000","20010227","20010227","6FCSASBF YLEL","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.74","59","N","5000","10141",,,"5000","314",,,,"0.03","11","201",,,"YOLO BYPASS ELKHORN","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601070308","15",,,,,"1","3","2000","20010227","20010227","6FCSASBF YLEL","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.74","59","N","5000","8921",,,"5000","276",,,,"0.03","11","201",,,"YOLO BYPASS ELKHORN","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601070600","15",,,,,"1","3","2001","20020221","20020221","6FCSASBF YLBY","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.99","59","N","5000","9664",,,"5000","224",,,,"0.0227","16","221",,,"YOLO BYPASS","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601070603","15",,,,,"1","3","2001","20020221","20020221","6FCSASBF YLBY","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.99","59","N","5000","10838",,,"5000","251",,,,"0.0226","16","221",,,"YOLO BYPASS","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601070605","15",,,,,"1","3","2001","20020221","20020221","6FCSASBF ELKH","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.99","59","N","5000","9652",,,"5000","48",,,,"0.0049","11","219",,,"SAC R ELKHORN BOAT RAMP","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601070607","15",,,,,"1","3","2001","20020221","20020221","6FCSASBF ELKH","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.99","59","N","5000","10389",,,"5000","52",,,,"0.005","11","219",,,"SAC R ELKHORN BOAT RAMP","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0601070609","15",,,,,"1","3","2001","20020221","20020221","6FCSASBF ELKH","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.99","59","N","5000","8751",,,"5000","44",,,,"0.005","11","219",,,"SAC R ELKHORN BOAT RAMP","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","USFWS","08","0601070701","15",,,,,"1","3","2001","20020222","20020222","6FCSJMOK LTHS","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.99","59","N","5000","25728",,,"5000","606",,,,"0.023","10","217",,,"MOK R LIGHTHOUSE MARINA","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","USFWS","08","0601070702","15",,,,,"1","3","2001","20020222","20020222","6FCSASBF ISLE","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.69","56","N","5000","25462",,,"5000","707",,,,"0.027","10","228",,,"SAC R AT ISLETON","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","USFWS","08","0601070703","15",,,,,"1","3","2001","20020222","20020222","6FCSASBF ISLE","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"1.69","56","N","5000","25276",,,"5000","701",,,,"0.027","10","228",,,"SAC R AT ISLETON","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","USFWS","08","0601070704","15",,,,,"1","3","2001","20020313","20020313","6FCSASBF ISLE","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"3.33","70","N","5000","24138",,,"5000","1321",,,,"0.0519","13","201",,,"SAC R AT ISLETON","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","USFWS","08","0601070705","15",,,,,"1","3","2001","20020313","20020313","6FCSASBF ISLE","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"3.33","70","N","5000","24319",,,"5000","1331",,,,"0.0519","13","201",,,"SAC R AT ISLETON","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","USFWS","08","0601070706","15",,,,,"1","3","2001","20020313","20020313","6FCSJMOK LTHS","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"3.33","70","N","5000","26463",,,"5000","1218",,,,"0.044","12","209",,,"MOK R LIGHTHOUSE MARINA","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","USFWS","08","0601070707","15",,,,,"1","3","2001","20020313","20020313","6FCSJMOK LTHS","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"3.33","70","N","5000","22337",,,"5000","1028",,,,"0.044","12","209",,,"MOK R LIGHTHOUSE MARINA","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","CDWR","08","0601070800","15",,,,,"1","3","2002","20030105","20030110","6FCSAFEA LVOK",,"6FCSAFEA","G","W","E",,"0.35","35","N","5000","6126",,,"5000","255",,,,"0.04","1",,,,"FEATHER AT LIVE OAK","NA","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDFW","08","060108","0",,,,,"1","3","1975","197612","197612","6FCSAFEA FRFH","6FCSAFEA FRFH","6FCSAFEA","Y","H","E",,"75.6",,"N","5000","84545",,,"5000","1725",,,,"0.02",,,,,"FEATHER R HATCHERY","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","FEA","C"
"T","4.1","20060803","CDFW","CDFW","08","0601080113","3",,,,,"1",,"1990","19910503","19910527","6FKTR",,"6FKTR",,"W","O",,"3.07","62","N","5000","26741",,,"5000","383",,,,"0.0141","2",,,"FISH NATURALLY PRODUCED; TRAPPED, TAGGEDAND RELEASED STREAMSIDE","TRINITY RIVER","NA","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","0601080114","3",,,,,"1",,"1990","19910503","19910527","6FKTR",,"6FKTR",,"W","E",,"3.07","62","N","5000","27034",,,"5000","1014",,,,"0.0362","2",,,"FISH NATURALLY PRODUCED; TRAPPED, TAGGEDAND RELEASED STREAMSIDE","TRINITY RIVER","NA","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","0601080202","3",,,,,"1",,"1995","19960422","19960430","6FKTRUTR",,"6FKTR",,"W","E",,,"50","N","5000","29008",,,"5000","258",,,,"0.0088","3",,,,"TRINITY R,NFK-LEWIST","NA","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","0601080206","3",,,,,"1",,"1995","19960430","19960509","6FKTRUTR",,"6FKTR",,"W","E",,,"56","N","5000","27944",,,"5000","441",,,,"0.0155","3",,,,"TRINITY R,NFK-LEWIST","NA","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","0601080212","3",,,,,"1","3","1993","19940211","19940308","6FKTRUTR JUNC",,"6FKTR",,"W","E",,"0.45","37","N","5000","9177",,,"5000","348",,,,"0.0365","1",,,,"JUNCTION CITY","NA","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","0601080214","3",,,,,"1","3","1993","19940316","19940321","6FKTRUTR JUNC",,"6FKTR",,"W","E",,"0.68","42","N","5000","7125",,,"5000","105",,,,"0.0145","1",,,,"JUNCTION CITY","NA","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","0601080215","3",,,,,"1","3","1993","19940322","19940402","6FKTRUTR JUNC",,"6FKTR",,"W","E",,"1.19","46","N","5000","9999",,,"5000","138",,,,"0.0136","1",,,,"JUNCTION CITY","NA","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","0601080302","3",,,,,"1","3","1989","19901113","19901113","6FKTRHOL HOLH","6FKTRHOL HOLH","6FKTRHOL","Y","H","P",,"69.85","178","N","5000","17850",,,"5000","2750",,,,"0.1335","7",,,,"HORSE LINTO HAT.","HORSE LINTO HAT.","HORSE LINTO CREEK","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","0601080306","3",,,,,"1","3","1991","19920428","19920429","6FKTRUTR",,"6FKTR",,"W","E",,"2.4","62","N","5000","9642",,,"5000","64",,,,"0.0066","3",,,"FISH ARE TRAPPED, TAGGED, AND RELEASED","TRINITY R,NFK-LEWIST","NA","TRINITY RIVER","CA","KLTR","TRIN","C"
